
# Surface 0 of 2 surfaces

# Curve title: "'FES.dat'  u 1:2:3"
# Contour 0, label:      -36
-1.97634 -2.46183 -28 
-1.98365 -2.45683 -28 
-1.99066 -2.45201 -28 
-1.99744 -2.44731 -28 
-2.00409 -2.44264 -28 
-2.01077 -2.43793 -28 
-2.0176 -2.43306 -28 
-2.02467 -2.428 -28 
-2.032 -2.42272 -28 
-2.03956 -2.41725 -28 
-2.04726 -2.41166 -28 
-2.05501 -2.40601 -28 
-2.06271 -2.40038 -28 
-2.07029 -2.39481 -28 
-2.07772 -2.38933 -28 
-2.08503 -2.38391 -28 
-2.09225 -2.37852 -28 
-2.09946 -2.37311 -28 
-2.1067 -2.36764 -28 
-2.11402 -2.36208 -28 
-2.12143 -2.35643 -28 
-2.1289 -2.35071 -28 
-2.13638 -2.34494 -28 
-2.14381 -2.33918 -28 
-2.15114 -2.33347 -28 
-2.15833 -2.32783 -28 
-2.16538 -2.32226 -28 
-2.17231 -2.31673 -28 
-2.17919 -2.3112 -28 
-2.18609 -2.30561 -28 
-2.19305 -2.29991 -28 
-2.20011 -2.29409 -28 
-2.20724 -2.28817 -28 
-2.21439 -2.2822 -28 
-2.22148 -2.27624 -28 
-2.22843 -2.27035 -28 
-2.23521 -2.26457 -28 
-2.2418 -2.25889 -28 
-2.24827 -2.25326 -28 
-2.25468 -2.24761 -28 
-2.26113 -2.24187 -28 
-2.26769 -2.23598 -28 
-2.27437 -2.22992 -28 
-2.28115 -2.22373 -28 
-2.28796 -2.21749 -28 
-2.2947 -2.21127 -28 
-2.30131 -2.20514 -28 
-2.30777 -2.19911 -28 
-2.31409 -2.19315 -28 
-2.32034 -2.1872 -28 
-2.32661 -2.18119 -28 
-2.33296 -2.17504 -28 
-2.33943 -2.16875 -28 
-2.34599 -2.16233 -28 
-2.35259 -2.15584 -28 
-2.35916 -2.14938 -28 
-2.36563 -2.14299 -28 
-2.37197 -2.1367 -28 
-2.3782 -2.1305 -28 
-2.38439 -2.12433 -28 
-2.3906 -2.11811 -28 
-2.3969 -2.11178 -28 
-2.40331 -2.10534 -28 
-2.4098 -2.0988 -28 
-2.41632 -2.09223 -28 
-2.42279 -2.08571 -28 
-2.42917 -2.0793 -28 
-2.43542 -2.07303 -28 
-2.44157 -2.06687 -28 
-2.4477 -2.06077 -28 
-2.45388 -2.05463 -28 
-2.46017 -2.04841 -28 
-2.4666 -2.04208 -28 
-2.47315 -2.03565 -28 
-2.47975 -2.02919 -28 
-2.48634 -2.02279 -28 
-2.49283 -2.01651 -28 
-2.49921 -2.01039 -28 
-2.50551 -2.00442 -28 
-2.51178 -1.99853 -28 
-2.51812 -1.99266 -28 
-2.52459 -1.98673 -28 
-2.53123 -1.98071 -28 
-2.53804 -1.9746 -28 
-2.54497 -1.96844 -28 
-2.55193 -1.96232 -28 
-2.55885 -1.95631 -28 
-2.56571 -1.95044 -28 
-2.57248 -1.94473 -28 
-2.57924 -1.93915 -28 
-2.58604 -1.93364 -28 
-2.59299 -1.92813 -28 
-2.60014 -1.92258 -28 

-1.08296 -3.14159 -28 
-1.11859 -3.09799 -28 
-1.14143 -3.07114 -28 
-1.15959 -3.0499 -28 
-1.17478 -3.03223 -28 
-1.18799 -3.01701 -28 
-1.2 -3.0033 -28 
-1.2112 -2.99058 -28 
-1.22173 -2.97869 -28 
-1.23161 -2.96759 -28 
-1.24092 -2.95722 -28 
-1.24975 -2.94747 -28 
-1.25822 -2.93818 -28 
-1.26643 -2.92925 -28 
-1.27441 -2.92064 -28 
-1.28215 -2.91235 -28 
-1.28965 -2.90439 -28 
-1.29689 -2.89677 -28 
-1.30394 -2.88944 -28 
-1.31084 -2.88235 -28 
-1.31768 -2.87542 -28 
-1.32449 -2.86859 -28 
-1.33128 -2.86184 -28 
-1.33803 -2.85521 -28 
-1.34469 -2.84872 -28 
-1.35124 -2.84242 -28 
-1.35766 -2.83633 -28 
-1.364 -2.83042 -28 
-1.37032 -2.82464 -28 
-1.37672 -2.8189 -28 
-1.38328 -2.81312 -28 
-1.39004 -2.80727 -28 
-1.39699 -2.80134 -28 
-1.40411 -2.79535 -28 
-1.4113 -2.78939 -28 
-1.4185 -2.78352 -28 
-1.42564 -2.77779 -28 
-1.43273 -2.77222 -28 
-1.43978 -2.7668 -28 
-1.44686 -2.76148 -28 
-1.45406 -2.7562 -28 
-1.46147 -2.7509 -28 
-1.46913 -2.74553 -28 
-1.47705 -2.74009 -28 
-1.48518 -2.7346 -28 
-1.49345 -2.72913 -28 
-1.50173 -2.72373 -28 
-1.50991 -2.7185 -28 
-1.51787 -2.71349 -28 
-1.52556 -2.70875 -28 
-1.53299 -2.70426 -28 
-1.5402 -2.7 -28 
-1.54733 -2.69589 -28 
-1.55454 -2.69184 -28 
-1.562 -2.68776 -28 
-1.56984 -2.68357 -28 
-1.57815 -2.67922 -28 
-1.58695 -2.6747 -28 
-1.59617 -2.67002 -28 
-1.60567 -2.66527 -28 
-1.61528 -2.66051 -28 
-1.62479 -2.65584 -28 
-1.63403 -2.65135 -28 
-1.64285 -2.64709 -28 
-1.65121 -2.64308 -28 
-1.65911 -2.63931 -28 
-1.66666 -2.63572 -28 
-1.67401 -2.63222 -28 
-1.68137 -2.62872 -28 
-1.68893 -2.62512 -28 
-1.69686 -2.62133 -28 
-1.70527 -2.6173 -28 
-1.71418 -2.61301 -28 
-1.72354 -2.60849 -28 
-1.73321 -2.6038 -28 
-1.74299 -2.59903 -28 
-1.75268 -2.59427 -28 
-1.76208 -2.58963 -28 
-1.77104 -2.58517 -28 
-1.77948 -2.58093 -28 
-1.7874 -2.5769 -28 
-1.79488 -2.57302 -28 
-1.80208 -2.56922 -28 
-1.80917 -2.56539 -28 
-1.81637 -2.56143 -28 
-1.8238 -2.55726 -28 
-1.83158 -2.55284 -28 
-1.83971 -2.54816 -28 
-1.84814 -2.54326 -28 
-1.85675 -2.5382 -28 
-1.86541 -2.53307 -28 
-1.87398 -2.52795 -28 
-1.88236 -2.52289 -28 
-1.89049 -2.51792 -28 
-1.89838 -2.51304 -28 
-1.90608 -2.50822 -28 
-1.91368 -2.50339 -28 
-1.92129 -2.4985 -28 
-1.92899 -2.49349 -28 

-2.79819  1.30734 -28 
-2.80323  1.31645 -28 
-2.80813  1.32519 -28 
-2.81286  1.33348 -28 
-2.8174  1.34133 -28 
-2.82179  1.34883 -28 
-2.82609  1.3561 -28 
-2.8304  1.3633 -28 
-2.8348  1.37058 -28 
-2.83936  1.37806 -28 
-2.84411  1.38579 -28 
-2.84905  1.39375 -28 
-2.85413  1.40187 -28 
-2.85929  1.41005 -28 
-2.86445  1.41817 -28 
-2.86955  1.42616 -28 
-2.87456  1.43397 -28 
-2.87949  1.44162 -28 
-2.88435  1.44916 -28 
-2.88921  1.45669 -28 
-2.89412  1.4643 -28 
-2.89915  1.47209 -28 
-2.90432  1.48009 -28 
-2.90964  1.48829 -28 
-2.91507  1.49665 -28 
-2.92057  1.50506 -28 
-2.92605  1.51343 -28 
-2.93146  1.52164 -28 
-2.93676  1.52967 -28 
-2.94196  1.53752 -28 
-2.94711  1.54529 -28 
-2.95231  1.55313 -28 
-2.95768  1.56121 -28 
-2.96332  1.56969 -28 
-2.96931  1.57868 -28 
-2.97569  1.58821 -28 
-2.98245  1.59824 -28 
-2.98955  1.60871 -28 
-2.99694  1.61956 -28 
-3.00466  1.63082 -28 
-3.01279  1.6426 -28 
-3.0215  1.65513 -28 
-3.03098  1.66868 -28 
-3.04137  1.68338 -28 
-3.0526  1.69913 -28 
-3.06454  1.71571 -28 
-3.0775  1.73355 -28 
-3.09356  1.7554 -28 
-3.11664  1.78631 -28 
-3.14159  1.81877 -28 

-2.73389  0.258089 -28 
-2.73768  0.269296 -28 
-2.74134  0.280131 -28 
-2.74483  0.290467 -28 
-2.74811  0.300217 -28 
-2.75116  0.309341 -28 
-2.75398  0.31786 -28 
-2.75659  0.325854 -28 
-2.75903  0.333469 -28 
-2.76135  0.340895 -28 
-2.76362  0.348355 -28 
-2.76589  0.356071 -28 
-2.76824  0.364239 -28 
-2.77069  0.373003 -28 
-2.77328  0.382445 -28 
-2.77599  0.392578 -28 
-2.77882  0.403357 -28 
-2.78172  0.414695 -28 
-2.78465  0.426482 -28 
-2.78757  0.438604 -28 
-2.79043  0.450962 -28 
-2.79319  0.463471 -28 
-2.79581  0.47607 -28 
-2.79826  0.48872 -28 
-2.80053  0.501395 -28 
-2.80258  0.514082 -28 
-2.80441  0.526773 -28 
-2.80598  0.539466 -28 
-2.80729  0.552159 -28 
-2.80832  0.564852 -28 
-2.80907  0.577545 -28 
-2.80952  0.590239 -28 
-2.80967  0.602932 -28 
-2.80951  0.615625 -28 
-2.80904  0.628318 -28 
-2.80826  0.641012 -28 
-2.80718  0.653705 -28 
-2.8058  0.666397 -28 
-2.80413  0.679088 -28 
-2.80219  0.691774 -28 
-2.79999  0.704453 -28 
-2.79755  0.717112 -28 
-2.79489  0.729735 -28 
-2.79206  0.742288 -28 
-2.78907  0.754721 -28 
-2.78599  0.766958 -28 
-2.78286  0.778902 -28 
-2.77973  0.790434 -28 
-2.77667  0.801426 -28 
-2.77374  0.81176 -28 
-2.77096  0.821352 -28 
-2.76837  0.830173 -28 
-2.76597  0.838273 -28 
-2.76371  0.845783 -28 
-2.76156  0.852909 -28 
-2.75945  0.859909 -28 
-2.75729  0.86706 -28 
-2.75505  0.874618 -28 
-2.75266  0.882786 -28 
-2.75013  0.891688 -28 
-2.74745  0.901367 -28 
-2.74469  0.91179 -28 
-2.74189  0.922865 -28 
-2.73912  0.934472 -28 
-2.73644  0.946479 -28 
-2.73394  0.958767 -28 
-2.73164  0.971237 -28 
-2.72961  0.983818 -28 
-2.72787  0.996458 -28 
-2.72644  1.00913 -28 
-2.72535  1.02181 -28 
-2.72462  1.0345 -28 
-2.72424  1.04719 -28 
-2.72423  1.05988 -28 
-2.7246  1.07255 -28 
-2.72535  1.08522 -28 
-2.72648  1.09785 -28 
-2.72799  1.11042 -28 
-2.72986  1.12291 -28 
-2.73207  1.13525 -28 
-2.73457  1.14737 -28 
-2.73732  1.15918 -28 
-2.74025  1.17056 -28 
-2.74329  1.1814 -28 
-2.74636  1.19159 -28 
-2.74941  1.20106 -28 
-2.75239  1.2098 -28 
-2.7553  1.21786 -28 
-2.75817  1.22538 -28 
-2.76106  1.23254 -28 
-2.76406  1.23957 -28 
-2.76725  1.24671 -28 
-2.77074  1.25417 -28 
-2.77457  1.26209 -28 
-2.77877  1.27051 -28 
-2.78331  1.2794 -28 
-2.78812  1.28862 -28 
-2.79312  1.298 -28 
-2.79819  1.30734 -28 

-2.09695 -0.351054 -28 
-2.10374 -0.34521 -28 
-2.11057 -0.339363 -28 
-2.11747 -0.333492 -28 
-2.12445 -0.327587 -28 
-2.13151 -0.321655 -28 
-2.13863 -0.315723 -28 
-2.14575 -0.309828 -28 
-2.15283 -0.304012 -28 
-2.15983 -0.298309 -28 
-2.16677 -0.292728 -28 
-2.17365 -0.287256 -28 
-2.18055 -0.281855 -28 
-2.18753 -0.276473 -28 
-2.19465 -0.271063 -28 
-2.20196 -0.2656 -28 
-2.20943 -0.260089 -28 
-2.21701 -0.254569 -28 
-2.2246 -0.249106 -28 
-2.23211 -0.243769 -28 
-2.23947 -0.238613 -28 
-2.24665 -0.233662 -28 
-2.25369 -0.228896 -28 
-2.26069 -0.224257 -28 
-2.26779 -0.219659 -28 
-2.27512 -0.215013 -28 
-2.28279 -0.210243 -28 
-2.29087 -0.205309 -28 
-2.29935 -0.200212 -28 
-2.30814 -0.194998 -28 
-2.31711 -0.189747 -28 
-2.32608 -0.184556 -28 
-2.33488 -0.179522 -28 
-2.34337 -0.174724 -28 
-2.35145 -0.170203 -28 
-2.35912 -0.16596 -28 
-2.36645 -0.161951 -28 
-2.37358 -0.158094 -28 
-2.3807 -0.154284 -28 
-2.388 -0.150415 -28 
-2.39564 -0.146391 -28 
-2.40375 -0.142152 -28 
-2.41234 -0.137675 -28 
-2.42136 -0.132984 -28 
-2.43068 -0.128138 -28 
-2.44013 -0.123221 -28 
-2.44951 -0.118324 -28 
-2.45863 -0.113526 -28 
-2.46737 -0.108881 -28 
-2.47566 -0.104403 -28 
-2.48351 -0.100064 -28 
-2.49099 -0.0958022 -28 
-2.49823 -0.0915285 -28 
-2.50538 -0.0871496 -28 
-2.51256 -0.0825851 -28 
-2.51987 -0.0777838 -28 
-2.52734 -0.0727319 -28 
-2.53493 -0.0674509 -28 
-2.54258 -0.0619854 -28 
-2.55017 -0.056385 -28 
-2.55761 -0.0506858 -28 
-2.56485 -0.0448981 -28 
-2.57186 -0.0390048 -28 
-2.57865 -0.0329717 -28 
-2.58528 -0.0267648 -28 
-2.59176 -0.02037 -28 
-2.59812 -0.0138055 -28 
-2.60433 -0.00712192 -28 
-2.61036 -0.000389216 -28 
-2.61615  0.00632717 -28 
-2.62165  0.0129927 -28 
-2.62685  0.0196242 -28 
-2.63179  0.0262961 -28 
-2.63651  0.0331307 -28 
-2.64113  0.0402727 -28 
-2.64573  0.0478554 -28 
-2.65039  0.0559672 -28 
-2.65515  0.0646263 -28 
-2.66001  0.0737703 -28 
-2.66491  0.0832618 -28 
-2.66978  0.0929093 -28 
-2.67452  0.102498 -28 
-2.67903  0.111827 -28 
-2.68324  0.120741 -28 
-2.68711  0.129158 -28 
-2.69064  0.137085 -28 
-2.69386  0.144617 -28 
-2.69685  0.151923 -28 
-2.69971  0.159222 -28 
-2.70253  0.166744 -28 
-2.70541  0.174699 -28 
-2.70843  0.183243 -28 
-2.71162  0.192462 -28 
-2.71501  0.20236 -28 
-2.71859  0.212872 -28 
-2.72232  0.223872 -28 
-2.72615  0.235197 -28 
-2.73003  0.246664 -28 
-2.73389  0.258089 -28 

-1.32173 -0.814393 -28 
-1.33217 -0.811117 -28 
-1.34198 -0.807926 -28 
-1.35115 -0.804836 -28 
-1.35973 -0.801839 -28 
-1.36783 -0.798906 -28 
-1.37559 -0.795988 -28 
-1.38321 -0.793024 -28 
-1.39087 -0.789946 -28 
-1.39873 -0.786695 -28 
-1.40693 -0.783224 -28 
-1.41553 -0.779508 -28 
-1.42454 -0.775546 -28 
-1.4339 -0.771365 -28 
-1.44352 -0.767015 -28 
-1.45323 -0.76256 -28 
-1.46291 -0.758073 -28 
-1.47239 -0.753623 -28 
-1.48157 -0.749264 -28 
-1.49038 -0.745033 -28 
-1.49881 -0.740937 -28 
-1.5069 -0.73696 -28 
-1.51474 -0.733059 -28 
-1.52246 -0.729178 -28 
-1.53019 -0.725253 -28 
-1.53806 -0.721224 -28 
-1.54617 -0.717046 -28 
-1.55455 -0.712697 -28 
-1.56321 -0.708185 -28 
-1.57208 -0.703543 -28 
-1.58106 -0.698827 -28 
-1.59003 -0.694106 -28 
-1.59885 -0.689446 -28 
-1.60744 -0.684901 -28 
-1.61572 -0.6805 -28 
-1.62371 -0.676241 -28 
-1.63147 -0.67209 -28 
-1.63911 -0.667992 -28 
-1.64674 -0.663876 -28 
-1.6545 -0.659672 -28 
-1.66249 -0.655324 -28 
-1.67078 -0.650801 -28 
-1.67935 -0.646104 -28 
-1.68816 -0.641266 -28 
-1.69708 -0.63635 -28 
-1.70598 -0.631434 -28 
-1.7147 -0.626599 -28 
-1.72313 -0.62191 -28 
-1.73119 -0.617403 -28 
-1.73889 -0.613075 -28 
-1.74629 -0.608884 -28 
-1.75351 -0.604757 -28 
-1.76071 -0.600601 -28 
-1.76804 -0.596324 -28 
-1.77564 -0.591851 -28 
-1.78356 -0.587141 -28 
-1.79181 -0.582192 -28 
-1.80033 -0.577041 -28 
-1.809 -0.571759 -28 
-1.81767 -0.566434 -28 
-1.82619 -0.561155 -28 
-1.83444 -0.555994 -28 
-1.84235 -0.550989 -28 
-1.8499 -0.546141 -28 
-1.85717 -0.541408 -28 
-1.86425 -0.536717 -28 
-1.87126 -0.531985 -28 
-1.87834 -0.527133 -28 
-1.88556 -0.52211 -28 
-1.89296 -0.516904 -28 
-1.9005 -0.511542 -28 
-1.90811 -0.506083 -28 
-1.91569 -0.500595 -28 
-1.92315 -0.495139 -28 
-1.93044 -0.489749 -28 
-1.93754 -0.484424 -28 
-1.9445 -0.47913 -28 
-1.95138 -0.473812 -28 
-1.95827 -0.468415 -28 
-1.96521 -0.462898 -28 
-1.97225 -0.457245 -28 
-1.97937 -0.451469 -28 
-1.98654 -0.445605 -28 
-1.9937 -0.439698 -28 
-2.00082 -0.43379 -28 
-2.00785 -0.427908 -28 
-2.01479 -0.422059 -28 
-2.02165 -0.416234 -28 
-2.02846 -0.410411 -28 
-2.03526 -0.404566 -28 
-2.04208 -0.398679 -28 
-2.04893 -0.392744 -28 
-2.05582 -0.386766 -28 
-2.06272 -0.380761 -28 
-2.06963 -0.374754 -28 
-2.07651 -0.368768 -28 
-2.08336 -0.362821 -28 
-2.09017 -0.356919 -28 
-2.09695 -0.351054 -28 

-0.571031 -0.336373 -28 
-0.572082 -0.349066 -28 
-0.573245 -0.361758 -28 
-0.574525 -0.374449 -28 
-0.575925 -0.387134 -28 
-0.57745 -0.399805 -28 
-0.5791 -0.412445 -28 
-0.580874 -0.425025 -28 
-0.582763 -0.437494 -28 
-0.584752 -0.44978 -28 
-0.586817 -0.461783 -28 
-0.588927 -0.473384 -28 
-0.591046 -0.484452 -28 
-0.59314 -0.494863 -28 
-0.595183 -0.504528 -28 
-0.597168 -0.513413 -28 
-0.599107 -0.521561 -28 
-0.601042 -0.5291 -28 
-0.603037 -0.536231 -28 
-0.605176 -0.543209 -28 
-0.607547 -0.550306 -28 
-0.610235 -0.557767 -28 
-0.613302 -0.56577 -28 
-0.616782 -0.574406 -28 
-0.620667 -0.583655 -28 
-0.624915 -0.593402 -28 
-0.62945 -0.603453 -28 
-0.634174 -0.61357 -28 
-0.638986 -0.62351 -28 
-0.643799 -0.633061 -28 
-0.648558 -0.642076 -28 
-0.653245 -0.65049 -28 
-0.65789 -0.658321 -28 
-0.662556 -0.665662 -28 
-0.667329 -0.672648 -28 
-0.672291 -0.679428 -28 
-0.677506 -0.68613 -28 
-0.683003 -0.692834 -28 
-0.688776 -0.699569 -28 
-0.694791 -0.706311 -28 
-0.701005 -0.713008 -28 
-0.707385 -0.7196 -28 
-0.71392 -0.726042 -28 
-0.720622 -0.732318 -28 
-0.72752 -0.738435 -28 
-0.734639 -0.744417 -28 
-0.741982 -0.750286 -28 
-0.749512 -0.756042 -28 
-0.757157 -0.761661 -28 
-0.764817 -0.767095 -28 
-0.772392 -0.772285 -28 
-0.779809 -0.777179 -28 
-0.787049 -0.78175 -28 
-0.794158 -0.786006 -28 
-0.801243 -0.789993 -28 
-0.808458 -0.793782 -28 
-0.815971 -0.797457 -28 
-0.82394 -0.801098 -28 
-0.832485 -0.804763 -28 
-0.841673 -0.808484 -28 
-0.851517 -0.812259 -28 
-0.861982 -0.816065 -28 
-0.872998 -0.819856 -28 
-0.884476 -0.823582 -28 
-0.896322 -0.827191 -28 
-0.908447 -0.830636 -28 
-0.920773 -0.833882 -28 
-0.93324 -0.8369 -28 
-0.9458 -0.839673 -28 
-0.958418 -0.84219 -28 
-0.971072 -0.844445 -28 
-0.983746 -0.846438 -28 
-0.99643 -0.848171 -28 
-1.00912 -0.849647 -28 
-1.02181 -0.850869 -28 
-1.0345 -0.851843 -28 
-1.0472 -0.852573 -28 
-1.05989 -0.853063 -28 
-1.07258 -0.853317 -28 
-1.08528 -0.853338 -28 
-1.09797 -0.853131 -28 
-1.11066 -0.852698 -28 
-1.12336 -0.852042 -28 
-1.13605 -0.851164 -28 
-1.14874 -0.850068 -28 
-1.16144 -0.848755 -28 
-1.17413 -0.847225 -28 
-1.18682 -0.845482 -28 
-1.19951 -0.843526 -28 
-1.2122 -0.841359 -28 
-1.22488 -0.838984 -28 
-1.23754 -0.836407 -28 
-1.25015 -0.833638 -28 
-1.26268 -0.830692 -28 
-1.27509 -0.827592 -28 
-1.28729 -0.824369 -28 
-1.2992 -0.821065 -28 
-1.31071 -0.817723 -28 
-1.32173 -0.814393 -28 

-0.680923  0.780709 -28 
-0.679985  0.768097 -28 
-0.679006  0.755552 -28 
-0.67799  0.743117 -28 
-0.676945  0.730843 -28 
-0.675879  0.718796 -28 
-0.674805  0.707054 -28 
-0.673731  0.695694 -28 
-0.672671  0.684793 -28 
-0.671635  0.674415 -28 
-0.67063  0.664601 -28 
-0.669661  0.655359 -28 
-0.668728  0.646657 -28 
-0.667825  0.638417 -28 
-0.66694  0.63052 -28 
-0.666057  0.622807 -28 
-0.665156  0.6151 -28 
-0.664214  0.607211 -28 
-0.663212  0.598967 -28 
-0.662131  0.590231 -28 
-0.660959  0.58091 -28 
-0.65969  0.570964 -28 
-0.658326  0.560407 -28 
-0.656871  0.549295 -28 
-0.655335  0.537712 -28 
-0.65373  0.525757 -28 
-0.652066  0.513526 -28 
-0.650355  0.501104 -28 
-0.648604  0.48856 -28 
-0.646821  0.475941 -28 
-0.645009  0.463283 -28 
-0.643173  0.450604 -28 
-0.641313  0.437917 -28 
-0.639433  0.425225 -28 
-0.637532  0.412532 -28 
-0.635613  0.39984 -28 
-0.633676  0.387148 -28 
-0.631724  0.374459 -28 
-0.629757  0.361778 -28 
-0.627779  0.349114 -28 
-0.625794  0.336483 -28 
-0.623808  0.323913 -28 
-0.62183  0.311447 -28 
-0.61987  0.299141 -28 
-0.617942  0.287069 -28 
-0.616061  0.275317 -28 
-0.614244  0.263974 -28 
-0.612505  0.253124 -28 
-0.610857  0.242829 -28 
-0.609304  0.233122 -28 
-0.607846  0.223991 -28 
-0.606476  0.215383 -28 
-0.605178  0.207197 -28 
-0.603931  0.199295 -28 
-0.602711  0.191515 -28 
-0.601492  0.183685 -28 
-0.60025  0.17564 -28 
-0.598966  0.167234 -28 
-0.597625  0.158357 -28 
-0.596221  0.148937 -28 
-0.594752  0.138946 -28 
-0.593225  0.128394 -28 
-0.59165  0.117328 -28 
-0.590042  0.105815 -28 
-0.588418  0.0939387 -28 
-0.586795  0.0817813 -28 
-0.585187  0.0694203 -28 
-0.583608  0.0569207 -28 
-0.582069  0.0443328 -28 
-0.580578  0.0316928 -28 
-0.579143  0.0190241 -28 
-0.577768  0.00634114 -28 
-0.576458 -0.00634831 -28 
-0.575215 -0.0190404 -28 
-0.574043 -0.0317333 -28 
-0.572943 -0.0444266 -28 
-0.571918 -0.0571199 -28 
-0.570969 -0.0698132 -28 
-0.5701 -0.0825065 -28 
-0.569311 -0.0951998 -28 
-0.568604 -0.107893 -28 
-0.567981 -0.120586 -28 
-0.567442 -0.13328 -28 
-0.566988 -0.145973 -28 
-0.566622 -0.158666 -28 
-0.566342 -0.17136 -28 
-0.566151 -0.184053 -28 
-0.566048 -0.196746 -28 
-0.566034 -0.20944 -28 
-0.566111 -0.222133 -28 
-0.566279 -0.234826 -28 
-0.566538 -0.247519 -28 
-0.566889 -0.260213 -28 
-0.567335 -0.272906 -28 
-0.567876 -0.285599 -28 
-0.568513 -0.298293 -28 
-0.56925 -0.310986 -28 
-0.570088 -0.323679 -28 
-0.571031 -0.336373 -28 

-0.661983  1.96266 -28 
-0.662522  1.95092 -28 
-0.663068  1.93961 -28 
-0.663609  1.92885 -28 
-0.664134  1.91872 -28 
-0.664636  1.9093 -28 
-0.665111  1.90059 -28 
-0.665558  1.89253 -28 
-0.665982  1.88498 -28 
-0.666393  1.87774 -28 
-0.666803  1.87057 -28 
-0.667222  1.86321 -28 
-0.667664  1.85543 -28 
-0.668135  1.84704 -28 
-0.668639  1.83793 -28 
-0.669175  1.82809 -28 
-0.669738  1.81753 -28 
-0.670319  1.80636 -28 
-0.670909  1.79468 -28 
-0.671498  1.78263 -28 
-0.672077  1.77032 -28 
-0.672639  1.75784 -28 
-0.673179  1.74525 -28 
-0.673693  1.7326 -28 
-0.674179  1.71993 -28 
-0.674636  1.70725 -28 
-0.675063  1.69456 -28 
-0.675461  1.68186 -28 
-0.675832  1.66917 -28 
-0.676175  1.65648 -28 
-0.676493  1.64378 -28 
-0.676786  1.63109 -28 
-0.677058  1.6184 -28 
-0.677309  1.6057 -28 
-0.677542  1.59301 -28 
-0.677759  1.58032 -28 
-0.677962  1.56762 -28 
-0.678154  1.55493 -28 
-0.678337  1.54224 -28 
-0.678514  1.52954 -28 
-0.678686  1.51685 -28 
-0.678856  1.50416 -28 
-0.679026  1.49146 -28 
-0.679198  1.47877 -28 
-0.679374  1.46608 -28 
-0.679556  1.45338 -28 
-0.679745  1.44069 -28 
-0.679943  1.428 -28 
-0.680152  1.4153 -28 
-0.680371  1.40261 -28 
-0.680603  1.38992 -28 
-0.680847  1.37722 -28 
-0.681104  1.36453 -28 
-0.681375  1.35184 -28 
-0.681659  1.33914 -28 
-0.681956  1.32645 -28 
-0.682265  1.31376 -28 
-0.682586  1.30106 -28 
-0.682918  1.28837 -28 
-0.68326  1.27568 -28 
-0.68361  1.26298 -28 
-0.683966  1.25029 -28 
-0.684328  1.2376 -28 
-0.684692  1.2249 -28 
-0.685057  1.21221 -28 
-0.68542  1.19952 -28 
-0.68578  1.18682 -28 
-0.686133  1.17413 -28 
-0.686478  1.16144 -28 
-0.68681  1.14874 -28 
-0.687129  1.13605 -28 
-0.687431  1.12336 -28 
-0.687712  1.11066 -28 
-0.687971  1.09797 -28 
-0.688205  1.08528 -28 
-0.688411  1.07258 -28 
-0.688586  1.05989 -28 
-0.688727  1.0472 -28 
-0.688833  1.0345 -28 
-0.688901  1.02181 -28 
-0.688928  1.00912 -28 
-0.688913  0.996424 -28 
-0.688853  0.983731 -28 
-0.688746  0.971038 -28 
-0.688592  0.958344 -28 
-0.688388  0.945651 -28 
-0.688133  0.932958 -28 
-0.687827  0.920265 -28 
-0.687468  0.907571 -28 
-0.687055  0.894878 -28 
-0.686589  0.882185 -28 
-0.686068  0.869491 -28 
-0.685493  0.856798 -28 
-0.684864  0.844105 -28 
-0.684181  0.831413 -28 
-0.683444  0.818722 -28 
-0.682654  0.806037 -28 
-0.681813  0.793362 -28 
-0.680923  0.780709 -28 

-1.03192  3.07813 -28 
-0.987265  3.0191 -28 
-0.970385  2.99497 -28 
-0.955389  2.9725 -28 
-0.941447  2.9513 -28 
-0.929493  2.93279 -28 
-0.919296  2.9166 -28 
-0.910243  2.90185 -28 
-0.901867  2.88787 -28 
-0.893954  2.87441 -28 
-0.886472  2.86147 -28 
-0.879471  2.84918 -28 
-0.872996  2.83763 -28 
-0.867043  2.82683 -28 
-0.861547  2.81664 -28 
-0.856397  2.80689 -28 
-0.851461  2.79732 -28 
-0.846621  2.78776 -28 
-0.841788  2.77804 -28 
-0.836924  2.76812 -28 
-0.832033  2.75803 -28 
-0.82716  2.74789 -28 
-0.822369  2.73783 -28 
-0.817732  2.72801 -28 
-0.81331  2.71856 -28 
-0.809141  2.70955 -28 
-0.805236  2.701 -28 
-0.801575  2.69287 -28 
-0.79811  2.68504 -28 
-0.794776  2.67736 -28 
-0.791498  2.66966 -28 
-0.788201  2.66178 -28 
-0.784819  2.65356 -28 
-0.781306  2.6449 -28 
-0.777632  2.63572 -28 
-0.773793  2.62602 -28 
-0.769803  2.61583 -28 
-0.7657  2.60527 -28 
-0.761534  2.59445 -28 
-0.757372  2.58356 -28 
-0.753286  2.57278 -28 
-0.749348  2.56232 -28 
-0.745623  2.55235 -28 
-0.74216  2.54299 -28 
-0.738985  2.53431 -28 
-0.736092  2.52627 -28 
-0.733449  2.51876 -28 
-0.730993  2.51158 -28 
-0.728646  2.5045 -28 
-0.726323  2.49725 -28 
-0.723944  2.48958 -28 
-0.721447  2.48131 -28 
-0.718794  2.47231 -28 
-0.715975  2.46255 -28 
-0.713003  2.45206 -28 
-0.70991  2.44094 -28 
-0.706739  2.4293 -28 
-0.703535  2.41727 -28 
